cell_id,dataset,backbone,plugin,pred_len,seq_len,seed,val_order,n,window_cover,labels_required_origin_gap,labels_n_train_windows,labels_n_eval_windows,labels_last_train_origin,labels_first_eval_origin,labels_min_origin_gap_actual,labels_last_train_target_end,labels_first_eval_input_start,labels_first_eval_target_start,labels_shared_timepoints_at_boundary,labels_shared_target_points_at_boundary,labels_boundary_ok,labels_purge_origins,labels_min_windows_required,labels_holdout_eligible,disjoint_required_origin_gap,disjoint_n_train_windows,disjoint_n_eval_windows,disjoint_last_train_origin,disjoint_first_eval_origin,disjoint_min_origin_gap_actual,disjoint_last_train_target_end,disjoint_first_eval_input_start,disjoint_first_eval_target_start,disjoint_shared_timepoints_at_boundary,disjoint_shared_target_points_at_boundary,disjoint_boundary_ok,disjoint_purge_origins,disjoint_min_windows_required,disjoint_holdout_eligible,legacy_purge_origins,legacy_min_origin_gap_actual,legacy_shared_timepoints_at_boundary,legacy_shared_target_points_at_boundary,legacy_n_train_windows,legacy_n_eval_windows
DLinear_ILI_h48_san_lite_s2021_det,ILI,DLinear,san_lite,48,36,2021,deterministic,50,84,48.0,1.0,1.0,0.0,49.0,49.0,84.0,49.0,85.0,35.0,0.0,1.0,24.0,200.0,0.0,84.0,0.0,0.0,,,,,,,,,0.0,42.0,200.0,0.0,200.0,49.0,35.0,0.0,1.0,1.0
DLinear_ILI_h60_fredf_s2021_det,ILI,DLinear,fredf,60,36,2021,deterministic,38,96,60.0,0.0,0.0,,,,,,,,,0.0,30.0,200.0,0.0,96.0,0.0,0.0,,,,,,,,,0.0,48.0,200.0,0.0,200.0,37.0,59.0,23.0,1.0,1.0
DLinear_ILI_h60_none_s2021_det,ILI,DLinear,none,60,36,2021,deterministic,38,96,60.0,0.0,0.0,,,,,,,,,0.0,30.0,200.0,0.0,96.0,0.0,0.0,,,,,,,,,0.0,48.0,200.0,0.0,200.0,37.0,59.0,23.0,1.0,1.0
DLinear_ILI_h60_revin_s2021_det,ILI,DLinear,revin,60,36,2021,deterministic,38,96,60.0,0.0,0.0,,,,,,,,,0.0,30.0,200.0,0.0,96.0,0.0,0.0,,,,,,,,,0.0,48.0,200.0,0.0,200.0,37.0,59.0,23.0,1.0,1.0
DLinear_ILI_h60_san_lite_s2021_det,ILI,DLinear,san_lite,60,36,2021,deterministic,38,96,60.0,0.0,0.0,,,,,,,,,0.0,30.0,200.0,0.0,96.0,0.0,0.0,,,,,,,,,0.0,48.0,200.0,0.0,200.0,37.0,59.0,23.0,1.0,1.0
DLinear_Weather_h192_fredf_s2021_det,Weather,DLinear,fredf,192,96,2021,deterministic,5079,288,192.0,2443.0,2444.0,2442.0,2635.0,193.0,2730.0,2635.0,2731.0,95.0,0.0,1.0,96.0,200.0,1.0,288.0,2395.0,2396.0,2394.0,2683.0,289.0,2682.0,2683.0,2779.0,0.0,0.0,1.0,144.0,200.0,1.0,200.0,401.0,0.0,0.0,2339.0,2340.0
DLinear_Weather_h192_none_s2021_det,Weather,DLinear,none,192,96,2021,deterministic,5079,288,192.0,2443.0,2444.0,2442.0,2635.0,193.0,2730.0,2635.0,2731.0,95.0,0.0,1.0,96.0,200.0,1.0,288.0,2395.0,2396.0,2394.0,2683.0,289.0,2682.0,2683.0,2779.0,0.0,0.0,1.0,144.0,200.0,1.0,200.0,401.0,0.0,0.0,2339.0,2340.0
DLinear_Weather_h192_revin_s2021_det,Weather,DLinear,revin,192,96,2021,deterministic,5079,288,192.0,2443.0,2444.0,2442.0,2635.0,193.0,2730.0,2635.0,2731.0,95.0,0.0,1.0,96.0,200.0,1.0,288.0,2395.0,2396.0,2394.0,2683.0,289.0,2682.0,2683.0,2779.0,0.0,0.0,1.0,144.0,200.0,1.0,200.0,401.0,0.0,0.0,2339.0,2340.0
DLinear_Weather_h192_san_lite_s2021_det,Weather,DLinear,san_lite,192,96,2021,deterministic,5079,288,192.0,2443.0,2444.0,2442.0,2635.0,193.0,2730.0,2635.0,2731.0,95.0,0.0,1.0,96.0,200.0,1.0,288.0,2395.0,2396.0,2394.0,2683.0,289.0,2682.0,2683.0,2779.0,0.0,0.0,1.0,144.0,200.0,1.0,200.0,401.0,0.0,0.0,2339.0,2340.0
DLinear_Weather_h336_fredf_s2021_det,Weather,DLinear,fredf,336,96,2021,deterministic,4935,432,336.0,2299.0,2300.0,2298.0,2635.0,337.0,2730.0,2635.0,2731.0,95.0,0.0,1.0,168.0,200.0,1.0,432.0,2251.0,2252.0,2250.0,2683.0,433.0,2682.0,2683.0,2779.0,0.0,0.0,1.0,216.0,200.0,1.0,200.0,401.0,31.0,0.0,2267.0,2268.0
DLinear_Weather_h336_none_s2021_det,Weather,DLinear,none,336,96,2021,deterministic,4935,432,336.0,2299.0,2300.0,2298.0,2635.0,337.0,2730.0,2635.0,2731.0,95.0,0.0,1.0,168.0,200.0,1.0,432.0,2251.0,2252.0,2250.0,2683.0,433.0,2682.0,2683.0,2779.0,0.0,0.0,1.0,216.0,200.0,1.0,200.0,401.0,31.0,0.0,2267.0,2268.0
DLinear_Weather_h336_revin_s2021_det,Weather,DLinear,revin,336,96,2021,deterministic,4935,432,336.0,2299.0,2300.0,2298.0,2635.0,337.0,2730.0,2635.0,2731.0,95.0,0.0,1.0,168.0,200.0,1.0,432.0,2251.0,2252.0,2250.0,2683.0,433.0,2682.0,2683.0,2779.0,0.0,0.0,1.0,216.0,200.0,1.0,200.0,401.0,31.0,0.0,2267.0,2268.0
DLinear_Weather_h336_san_lite_s2021_det,Weather,DLinear,san_lite,336,96,2021,deterministic,4935,432,336.0,2299.0,2300.0,2298.0,2635.0,337.0,2730.0,2635.0,2731.0,95.0,0.0,1.0,168.0,200.0,1.0,432.0,2251.0,2252.0,2250.0,2683.0,433.0,2682.0,2683.0,2779.0,0.0,0.0,1.0,216.0,200.0,1.0,200.0,401.0,31.0,0.0,2267.0,2268.0
DLinear_Weather_h720_fredf_s2021_det,Weather,DLinear,fredf,720,96,2021,deterministic,4551,816,720.0,1915.0,1916.0,1914.0,2635.0,721.0,2730.0,2635.0,2731.0,95.0,0.0,1.0,360.0,200.0,1.0,816.0,1867.0,1868.0,1866.0,2683.0,817.0,2682.0,2683.0,2779.0,0.0,0.0,1.0,408.0,200.0,1.0,200.0,401.0,415.0,319.0,2075.0,2076.0
DLinear_Weather_h720_none_s2021_det,Weather,DLinear,none,720,96,2021,deterministic,4551,816,720.0,1915.0,1916.0,1914.0,2635.0,721.0,2730.0,2635.0,2731.0,95.0,0.0,1.0,360.0,200.0,1.0,816.0,1867.0,1868.0,1866.0,2683.0,817.0,2682.0,2683.0,2779.0,0.0,0.0,1.0,408.0,200.0,1.0,200.0,401.0,415.0,319.0,2075.0,2076.0
DLinear_Weather_h720_revin_s2021_det,Weather,DLinear,revin,720,96,2021,deterministic,4551,816,720.0,1915.0,1916.0,1914.0,2635.0,721.0,2730.0,2635.0,2731.0,95.0,0.0,1.0,360.0,200.0,1.0,816.0,1867.0,1868.0,1866.0,2683.0,817.0,2682.0,2683.0,2779.0,0.0,0.0,1.0,408.0,200.0,1.0,200.0,401.0,415.0,319.0,2075.0,2076.0
DLinear_Weather_h720_san_lite_s2021_det,Weather,DLinear,san_lite,720,96,2021,deterministic,4551,816,720.0,1915.0,1916.0,1914.0,2635.0,721.0,2730.0,2635.0,2731.0,95.0,0.0,1.0,360.0,200.0,1.0,816.0,1867.0,1868.0,1866.0,2683.0,817.0,2682.0,2683.0,2779.0,0.0,0.0,1.0,408.0,200.0,1.0,200.0,401.0,415.0,319.0,2075.0,2076.0
DLinear_Weather_h96_fredf_s2021_det,Weather,DLinear,fredf,96,96,2021,deterministic,5175,192,96.0,2539.0,2540.0,2538.0,2635.0,97.0,2730.0,2635.0,2731.0,95.0,0.0,1.0,48.0,200.0,1.0,192.0,2491.0,2492.0,2490.0,2683.0,193.0,2682.0,2683.0,2779.0,0.0,0.0,1.0,96.0,200.0,1.0,200.0,401.0,0.0,0.0,2387.0,2388.0
DLinear_Weather_h96_none_s2021_det,Weather,DLinear,none,96,96,2021,deterministic,5175,192,96.0,2539.0,2540.0,2538.0,2635.0,97.0,2730.0,2635.0,2731.0,95.0,0.0,1.0,48.0,200.0,1.0,192.0,2491.0,2492.0,2490.0,2683.0,193.0,2682.0,2683.0,2779.0,0.0,0.0,1.0,96.0,200.0,1.0,200.0,401.0,0.0,0.0,2387.0,2388.0
DLinear_Weather_h96_revin_s2021_det,Weather,DLinear,revin,96,96,2021,deterministic,5175,192,96.0,2539.0,2540.0,2538.0,2635.0,97.0,2730.0,2635.0,2731.0,95.0,0.0,1.0,48.0,200.0,1.0,192.0,2491.0,2492.0,2490.0,2683.0,193.0,2682.0,2683.0,2779.0,0.0,0.0,1.0,96.0,200.0,1.0,200.0,401.0,0.0,0.0,2387.0,2388.0
DLinear_Weather_h96_san_lite_s2021_det,Weather,DLinear,san_lite,96,96,2021,deterministic,5175,192,96.0,2539.0,2540.0,2538.0,2635.0,97.0,2730.0,2635.0,2731.0,95.0,0.0,1.0,48.0,200.0,1.0,192.0,2491.0,2492.0,2490.0,2683.0,193.0,2682.0,2683.0,2779.0,0.0,0.0,1.0,96.0,200.0,1.0,200.0,401.0,0.0,0.0,2387.0,2388.0
PatchTST_ETTh1_h336_fredf_s2021_det,ETTh1,PatchTST,fredf,336,96,2021,deterministic,2545,432,336.0,1104.0,1105.0,1103.0,1440.0,337.0,1535.0,1440.0,1536.0,95.0,0.0,1.0,168.0,200.0,1.0,432.0,1056.0,1057.0,1055.0,1488.0,433.0,1487.0,1488.0,1584.0,0.0,0.0,1.0,216.0,200.0,1.0,200.0,401.0,31.0,0.0,1072.0,1073.0
PatchTST_ETTh1_h336_none_s2021_det,ETTh1,PatchTST,none,336,96,2021,deterministic,2545,432,336.0,1104.0,1105.0,1103.0,1440.0,337.0,1535.0,1440.0,1536.0,95.0,0.0,1.0,168.0,200.0,1.0,432.0,1056.0,1057.0,1055.0,1488.0,433.0,1487.0,1488.0,1584.0,0.0,0.0,1.0,216.0,200.0,1.0,200.0,401.0,31.0,0.0,1072.0,1073.0
PatchTST_ETTh1_h336_san_lite_s2021_det,ETTh1,PatchTST,san_lite,336,96,2021,deterministic,2545,432,336.0,1104.0,1105.0,1103.0,1440.0,337.0,1535.0,1440.0,1536.0,95.0,0.0,1.0,168.0,200.0,1.0,432.0,1056.0,1057.0,1055.0,1488.0,433.0,1487.0,1488.0,1584.0,0.0,0.0,1.0,216.0,200.0,1.0,200.0,401.0,31.0,0.0,1072.0,1073.0
PatchTST_ETTh1_h96_fredf_s2021_det,ETTh1,PatchTST,fredf,96,96,2021,deterministic,2785,192,96.0,1344.0,1345.0,1343.0,1440.0,97.0,1535.0,1440.0,1536.0,95.0,0.0,1.0,48.0,200.0,1.0,192.0,1296.0,1297.0,1295.0,1488.0,193.0,1487.0,1488.0,1584.0,0.0,0.0,1.0,96.0,200.0,1.0,200.0,401.0,0.0,0.0,1192.0,1193.0
PatchTST_ETTh1_h96_none_s2021_det,ETTh1,PatchTST,none,96,96,2021,deterministic,2785,192,96.0,1344.0,1345.0,1343.0,1440.0,97.0,1535.0,1440.0,1536.0,95.0,0.0,1.0,48.0,200.0,1.0,192.0,1296.0,1297.0,1295.0,1488.0,193.0,1487.0,1488.0,1584.0,0.0,0.0,1.0,96.0,200.0,1.0,200.0,401.0,0.0,0.0,1192.0,1193.0
PatchTST_ETTh1_h96_san_lite_s2021_det,ETTh1,PatchTST,san_lite,96,96,2021,deterministic,2785,192,96.0,1344.0,1345.0,1343.0,1440.0,97.0,1535.0,1440.0,1536.0,95.0,0.0,1.0,48.0,200.0,1.0,192.0,1296.0,1297.0,1295.0,1488.0,193.0,1487.0,1488.0,1584.0,0.0,0.0,1.0,96.0,200.0,1.0,200.0,401.0,0.0,0.0,1192.0,1193.0
PatchTST_ETTh2_h336_fredf_s2021_det,ETTh2,PatchTST,fredf,336,96,2021,deterministic,2545,432,336.0,1104.0,1105.0,1103.0,1440.0,337.0,1535.0,1440.0,1536.0,95.0,0.0,1.0,168.0,200.0,1.0,432.0,1056.0,1057.0,1055.0,1488.0,433.0,1487.0,1488.0,1584.0,0.0,0.0,1.0,216.0,200.0,1.0,200.0,401.0,31.0,0.0,1072.0,1073.0
PatchTST_ETTh2_h336_none_s2021_det,ETTh2,PatchTST,none,336,96,2021,deterministic,2545,432,336.0,1104.0,1105.0,1103.0,1440.0,337.0,1535.0,1440.0,1536.0,95.0,0.0,1.0,168.0,200.0,1.0,432.0,1056.0,1057.0,1055.0,1488.0,433.0,1487.0,1488.0,1584.0,0.0,0.0,1.0,216.0,200.0,1.0,200.0,401.0,31.0,0.0,1072.0,1073.0
PatchTST_ETTh2_h336_san_lite_s2021_det,ETTh2,PatchTST,san_lite,336,96,2021,deterministic,2545,432,336.0,1104.0,1105.0,1103.0,1440.0,337.0,1535.0,1440.0,1536.0,95.0,0.0,1.0,168.0,200.0,1.0,432.0,1056.0,1057.0,1055.0,1488.0,433.0,1487.0,1488.0,1584.0,0.0,0.0,1.0,216.0,200.0,1.0,200.0,401.0,31.0,0.0,1072.0,1073.0
PatchTST_ETTh2_h96_fredf_s2021_det,ETTh2,PatchTST,fredf,96,96,2021,deterministic,2785,192,96.0,1344.0,1345.0,1343.0,1440.0,97.0,1535.0,1440.0,1536.0,95.0,0.0,1.0,48.0,200.0,1.0,192.0,1296.0,1297.0,1295.0,1488.0,193.0,1487.0,1488.0,1584.0,0.0,0.0,1.0,96.0,200.0,1.0,200.0,401.0,0.0,0.0,1192.0,1193.0
PatchTST_ETTh2_h96_none_s2021_det,ETTh2,PatchTST,none,96,96,2021,deterministic,2785,192,96.0,1344.0,1345.0,1343.0,1440.0,97.0,1535.0,1440.0,1536.0,95.0,0.0,1.0,48.0,200.0,1.0,192.0,1296.0,1297.0,1295.0,1488.0,193.0,1487.0,1488.0,1584.0,0.0,0.0,1.0,96.0,200.0,1.0,200.0,401.0,0.0,0.0,1192.0,1193.0
PatchTST_ETTh2_h96_san_lite_s2021_det,ETTh2,PatchTST,san_lite,96,96,2021,deterministic,2785,192,96.0,1344.0,1345.0,1343.0,1440.0,97.0,1535.0,1440.0,1536.0,95.0,0.0,1.0,48.0,200.0,1.0,192.0,1296.0,1297.0,1295.0,1488.0,193.0,1487.0,1488.0,1584.0,0.0,0.0,1.0,96.0,200.0,1.0,200.0,401.0,0.0,0.0,1192.0,1193.0
PatchTST_ETTm1_h336_fredf_s2021_det,ETTm1,PatchTST,fredf,336,96,2021,deterministic,11185,432,336.0,5424.0,5425.0,5423.0,5760.0,337.0,5855.0,5760.0,5856.0,95.0,0.0,1.0,168.0,200.0,1.0,432.0,5376.0,5377.0,5375.0,5808.0,433.0,5807.0,5808.0,5904.0,0.0,0.0,1.0,216.0,200.0,1.0,200.0,401.0,31.0,0.0,5392.0,5393.0
PatchTST_ETTm1_h336_none_s2021_det,ETTm1,PatchTST,none,336,96,2021,deterministic,11185,432,336.0,5424.0,5425.0,5423.0,5760.0,337.0,5855.0,5760.0,5856.0,95.0,0.0,1.0,168.0,200.0,1.0,432.0,5376.0,5377.0,5375.0,5808.0,433.0,5807.0,5808.0,5904.0,0.0,0.0,1.0,216.0,200.0,1.0,200.0,401.0,31.0,0.0,5392.0,5393.0
PatchTST_ETTm1_h336_san_lite_s2021_det,ETTm1,PatchTST,san_lite,336,96,2021,deterministic,11185,432,336.0,5424.0,5425.0,5423.0,5760.0,337.0,5855.0,5760.0,5856.0,95.0,0.0,1.0,168.0,200.0,1.0,432.0,5376.0,5377.0,5375.0,5808.0,433.0,5807.0,5808.0,5904.0,0.0,0.0,1.0,216.0,200.0,1.0,200.0,401.0,31.0,0.0,5392.0,5393.0
PatchTST_ETTm1_h96_fredf_s2021_det,ETTm1,PatchTST,fredf,96,96,2021,deterministic,11425,192,96.0,5664.0,5665.0,5663.0,5760.0,97.0,5855.0,5760.0,5856.0,95.0,0.0,1.0,48.0,200.0,1.0,192.0,5616.0,5617.0,5615.0,5808.0,193.0,5807.0,5808.0,5904.0,0.0,0.0,1.0,96.0,200.0,1.0,200.0,401.0,0.0,0.0,5512.0,5513.0
PatchTST_ETTm1_h96_none_s2021_det,ETTm1,PatchTST,none,96,96,2021,deterministic,11425,192,96.0,5664.0,5665.0,5663.0,5760.0,97.0,5855.0,5760.0,5856.0,95.0,0.0,1.0,48.0,200.0,1.0,192.0,5616.0,5617.0,5615.0,5808.0,193.0,5807.0,5808.0,5904.0,0.0,0.0,1.0,96.0,200.0,1.0,200.0,401.0,0.0,0.0,5512.0,5513.0
PatchTST_ETTm1_h96_san_lite_s2021_det,ETTm1,PatchTST,san_lite,96,96,2021,deterministic,11425,192,96.0,5664.0,5665.0,5663.0,5760.0,97.0,5855.0,5760.0,5856.0,95.0,0.0,1.0,48.0,200.0,1.0,192.0,5616.0,5617.0,5615.0,5808.0,193.0,5807.0,5808.0,5904.0,0.0,0.0,1.0,96.0,200.0,1.0,200.0,401.0,0.0,0.0,5512.0,5513.0
PatchTST_ETTm2_h336_fredf_s2021_det,ETTm2,PatchTST,fredf,336,96,2021,deterministic,11185,432,336.0,5424.0,5425.0,5423.0,5760.0,337.0,5855.0,5760.0,5856.0,95.0,0.0,1.0,168.0,200.0,1.0,432.0,5376.0,5377.0,5375.0,5808.0,433.0,5807.0,5808.0,5904.0,0.0,0.0,1.0,216.0,200.0,1.0,200.0,401.0,31.0,0.0,5392.0,5393.0
PatchTST_ETTm2_h336_none_s2021_det,ETTm2,PatchTST,none,336,96,2021,deterministic,11185,432,336.0,5424.0,5425.0,5423.0,5760.0,337.0,5855.0,5760.0,5856.0,95.0,0.0,1.0,168.0,200.0,1.0,432.0,5376.0,5377.0,5375.0,5808.0,433.0,5807.0,5808.0,5904.0,0.0,0.0,1.0,216.0,200.0,1.0,200.0,401.0,31.0,0.0,5392.0,5393.0
PatchTST_ETTm2_h336_san_lite_s2021_det,ETTm2,PatchTST,san_lite,336,96,2021,deterministic,11185,432,336.0,5424.0,5425.0,5423.0,5760.0,337.0,5855.0,5760.0,5856.0,95.0,0.0,1.0,168.0,200.0,1.0,432.0,5376.0,5377.0,5375.0,5808.0,433.0,5807.0,5808.0,5904.0,0.0,0.0,1.0,216.0,200.0,1.0,200.0,401.0,31.0,0.0,5392.0,5393.0
PatchTST_ETTm2_h96_fredf_s2021_det,ETTm2,PatchTST,fredf,96,96,2021,deterministic,11425,192,96.0,5664.0,5665.0,5663.0,5760.0,97.0,5855.0,5760.0,5856.0,95.0,0.0,1.0,48.0,200.0,1.0,192.0,5616.0,5617.0,5615.0,5808.0,193.0,5807.0,5808.0,5904.0,0.0,0.0,1.0,96.0,200.0,1.0,200.0,401.0,0.0,0.0,5512.0,5513.0
PatchTST_ETTm2_h96_none_s2021_det,ETTm2,PatchTST,none,96,96,2021,deterministic,11425,192,96.0,5664.0,5665.0,5663.0,5760.0,97.0,5855.0,5760.0,5856.0,95.0,0.0,1.0,48.0,200.0,1.0,192.0,5616.0,5617.0,5615.0,5808.0,193.0,5807.0,5808.0,5904.0,0.0,0.0,1.0,96.0,200.0,1.0,200.0,401.0,0.0,0.0,5512.0,5513.0
PatchTST_ETTm2_h96_san_lite_s2021_det,ETTm2,PatchTST,san_lite,96,96,2021,deterministic,11425,192,96.0,5664.0,5665.0,5663.0,5760.0,97.0,5855.0,5760.0,5856.0,95.0,0.0,1.0,48.0,200.0,1.0,192.0,5616.0,5617.0,5615.0,5808.0,193.0,5807.0,5808.0,5904.0,0.0,0.0,1.0,96.0,200.0,1.0,200.0,401.0,0.0,0.0,5512.0,5513.0
PatchTST_Exchange_h336_fredf_s2021_det,Exchange,PatchTST,fredf,336,96,2021,deterministic,425,432,336.0,44.0,45.0,43.0,380.0,337.0,475.0,380.0,476.0,95.0,0.0,1.0,168.0,200.0,0.0,432.0,0.0,0.0,,,,,,,,,0.0,216.0,200.0,0.0,200.0,401.0,31.0,0.0,12.0,13.0
PatchTST_Exchange_h336_none_s2021_det,Exchange,PatchTST,none,336,96,2021,deterministic,425,432,336.0,44.0,45.0,43.0,380.0,337.0,475.0,380.0,476.0,95.0,0.0,1.0,168.0,200.0,0.0,432.0,0.0,0.0,,,,,,,,,0.0,216.0,200.0,0.0,200.0,401.0,31.0,0.0,12.0,13.0
PatchTST_Exchange_h336_san_lite_s2021_det,Exchange,PatchTST,san_lite,336,96,2021,deterministic,425,432,336.0,44.0,45.0,43.0,380.0,337.0,475.0,380.0,476.0,95.0,0.0,1.0,168.0,200.0,0.0,432.0,0.0,0.0,,,,,,,,,0.0,216.0,200.0,0.0,200.0,401.0,31.0,0.0,12.0,13.0
PatchTST_Exchange_h96_fredf_s2021_det,Exchange,PatchTST,fredf,96,96,2021,deterministic,665,192,96.0,284.0,285.0,283.0,380.0,97.0,475.0,380.0,476.0,95.0,0.0,1.0,48.0,200.0,1.0,192.0,236.0,237.0,235.0,428.0,193.0,427.0,428.0,524.0,0.0,0.0,1.0,96.0,200.0,1.0,200.0,401.0,0.0,0.0,132.0,133.0
PatchTST_Exchange_h96_none_s2021_det,Exchange,PatchTST,none,96,96,2021,deterministic,665,192,96.0,284.0,285.0,283.0,380.0,97.0,475.0,380.0,476.0,95.0,0.0,1.0,48.0,200.0,1.0,192.0,236.0,237.0,235.0,428.0,193.0,427.0,428.0,524.0,0.0,0.0,1.0,96.0,200.0,1.0,200.0,401.0,0.0,0.0,132.0,133.0
PatchTST_Exchange_h96_san_lite_s2021_det,Exchange,PatchTST,san_lite,96,96,2021,deterministic,665,192,96.0,284.0,285.0,283.0,380.0,97.0,475.0,380.0,476.0,95.0,0.0,1.0,48.0,200.0,1.0,192.0,236.0,237.0,235.0,428.0,193.0,427.0,428.0,524.0,0.0,0.0,1.0,96.0,200.0,1.0,200.0,401.0,0.0,0.0,132.0,133.0
PatchTST_ILI_h24_fredf_s2021_det,ILI,PatchTST,fredf,24,36,2021,deterministic,74,60,24.0,25.0,25.0,24.0,49.0,25.0,84.0,49.0,85.0,35.0,0.0,1.0,12.0,200.0,0.0,60.0,7.0,7.0,6.0,67.0,61.0,66.0,67.0,103.0,0.0,0.0,1.0,30.0,200.0,0.0,200.0,73.0,0.0,0.0,1.0,1.0
PatchTST_ILI_h24_none_s2021_det,ILI,PatchTST,none,24,36,2021,deterministic,74,60,24.0,25.0,25.0,24.0,49.0,25.0,84.0,49.0,85.0,35.0,0.0,1.0,12.0,200.0,0.0,60.0,7.0,7.0,6.0,67.0,61.0,66.0,67.0,103.0,0.0,0.0,1.0,30.0,200.0,0.0,200.0,73.0,0.0,0.0,1.0,1.0
PatchTST_ILI_h24_san_lite_s2021_det,ILI,PatchTST,san_lite,24,36,2021,deterministic,74,60,24.0,25.0,25.0,24.0,49.0,25.0,84.0,49.0,85.0,35.0,0.0,1.0,12.0,200.0,0.0,60.0,7.0,7.0,6.0,67.0,61.0,66.0,67.0,103.0,0.0,0.0,1.0,30.0,200.0,0.0,200.0,73.0,0.0,0.0,1.0,1.0
PatchTST_ILI_h48_fredf_s2021_det,ILI,PatchTST,fredf,48,36,2021,deterministic,50,84,48.0,1.0,1.0,0.0,49.0,49.0,84.0,49.0,85.0,35.0,0.0,1.0,24.0,200.0,0.0,84.0,0.0,0.0,,,,,,,,,0.0,42.0,200.0,0.0,200.0,49.0,35.0,0.0,1.0,1.0
PatchTST_ILI_h48_none_s2021_det,ILI,PatchTST,none,48,36,2021,deterministic,50,84,48.0,1.0,1.0,0.0,49.0,49.0,84.0,49.0,85.0,35.0,0.0,1.0,24.0,200.0,0.0,84.0,0.0,0.0,,,,,,,,,0.0,42.0,200.0,0.0,200.0,49.0,35.0,0.0,1.0,1.0
PatchTST_ILI_h48_san_lite_s2021_det,ILI,PatchTST,san_lite,48,36,2021,deterministic,50,84,48.0,1.0,1.0,0.0,49.0,49.0,84.0,49.0,85.0,35.0,0.0,1.0,24.0,200.0,0.0,84.0,0.0,0.0,,,,,,,,,0.0,42.0,200.0,0.0,200.0,49.0,35.0,0.0,1.0,1.0
PatchTST_Weather_h336_fredf_s2021_det,Weather,PatchTST,fredf,336,96,2021,deterministic,4935,432,336.0,2299.0,2300.0,2298.0,2635.0,337.0,2730.0,2635.0,2731.0,95.0,0.0,1.0,168.0,200.0,1.0,432.0,2251.0,2252.0,2250.0,2683.0,433.0,2682.0,2683.0,2779.0,0.0,0.0,1.0,216.0,200.0,1.0,200.0,401.0,31.0,0.0,2267.0,2268.0
PatchTST_Weather_h336_none_s2021_det,Weather,PatchTST,none,336,96,2021,deterministic,4935,432,336.0,2299.0,2300.0,2298.0,2635.0,337.0,2730.0,2635.0,2731.0,95.0,0.0,1.0,168.0,200.0,1.0,432.0,2251.0,2252.0,2250.0,2683.0,433.0,2682.0,2683.0,2779.0,0.0,0.0,1.0,216.0,200.0,1.0,200.0,401.0,31.0,0.0,2267.0,2268.0
PatchTST_Weather_h336_san_lite_s2021_det,Weather,PatchTST,san_lite,336,96,2021,deterministic,4935,432,336.0,2299.0,2300.0,2298.0,2635.0,337.0,2730.0,2635.0,2731.0,95.0,0.0,1.0,168.0,200.0,1.0,432.0,2251.0,2252.0,2250.0,2683.0,433.0,2682.0,2683.0,2779.0,0.0,0.0,1.0,216.0,200.0,1.0,200.0,401.0,31.0,0.0,2267.0,2268.0
PatchTST_Weather_h96_fredf_s2021_det,Weather,PatchTST,fredf,96,96,2021,deterministic,5175,192,96.0,2539.0,2540.0,2538.0,2635.0,97.0,2730.0,2635.0,2731.0,95.0,0.0,1.0,48.0,200.0,1.0,192.0,2491.0,2492.0,2490.0,2683.0,193.0,2682.0,2683.0,2779.0,0.0,0.0,1.0,96.0,200.0,1.0,200.0,401.0,0.0,0.0,2387.0,2388.0
PatchTST_Weather_h96_none_s2021_det,Weather,PatchTST,none,96,96,2021,deterministic,5175,192,96.0,2539.0,2540.0,2538.0,2635.0,97.0,2730.0,2635.0,2731.0,95.0,0.0,1.0,48.0,200.0,1.0,192.0,2491.0,2492.0,2490.0,2683.0,193.0,2682.0,2683.0,2779.0,0.0,0.0,1.0,96.0,200.0,1.0,200.0,401.0,0.0,0.0,2387.0,2388.0
PatchTST_Weather_h96_san_lite_s2021_det,Weather,PatchTST,san_lite,96,96,2021,deterministic,5175,192,96.0,2539.0,2540.0,2538.0,2635.0,97.0,2730.0,2635.0,2731.0,95.0,0.0,1.0,48.0,200.0,1.0,192.0,2491.0,2492.0,2490.0,2683.0,193.0,2682.0,2683.0,2779.0,0.0,0.0,1.0,96.0,200.0,1.0,200.0,401.0,0.0,0.0,2387.0,2388.0
iTransformer_ETTh1_h336_fredf_s2021_det,ETTh1,iTransformer,fredf,336,96,2021,deterministic,2545,432,336.0,1104.0,1105.0,1103.0,1440.0,337.0,1535.0,1440.0,1536.0,95.0,0.0,1.0,168.0,200.0,1.0,432.0,1056.0,1057.0,1055.0,1488.0,433.0,1487.0,1488.0,1584.0,0.0,0.0,1.0,216.0,200.0,1.0,200.0,401.0,31.0,0.0,1072.0,1073.0
iTransformer_ETTh1_h336_none_s2021_det,ETTh1,iTransformer,none,336,96,2021,deterministic,2545,432,336.0,1104.0,1105.0,1103.0,1440.0,337.0,1535.0,1440.0,1536.0,95.0,0.0,1.0,168.0,200.0,1.0,432.0,1056.0,1057.0,1055.0,1488.0,433.0,1487.0,1488.0,1584.0,0.0,0.0,1.0,216.0,200.0,1.0,200.0,401.0,31.0,0.0,1072.0,1073.0
